"REF_DATE","GEO","DGUID","Level of study","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Prince Edward Island","2016A000211","College","Employed at time of interview","Percent","239","units","0","v88836386","3.1.7","92","","","","0"
"2010","Prince Edward Island","2016A000211","College","Without personal income in the year prior to interview","Percent","239","units","0","v88836387","3.1.8","","..","","","0"
"2010","Prince Edward Island","2016A000211","College","Average personal income in the year prior to interview","Dollars","81","units","0","v88836388","3.1.9","36800","","","","0"
"2010","Prince Edward Island","2016A000211","College","Average age at graduation","Years","308","units","0","v88836389","3.1.10","23","","","","0"
"2010","Prince Edward Island","2016A000211","College","Median age at graduation","Years","308","units","0","v88836390","3.1.11","21","","","","0"
"2010","Prince Edward Island","2016A000211","College","Married or living common law at time of interview","Percent","239","units","0","v88836391","3.1.12","29","","","","0"
"2010","Prince Edward Island","2016A000211","College","With dependent children at time of interview","Percent","239","units","0","v88836392","3.1.13","16","E","","","0"
"2010","Prince Edward Island","2016A000211","College","With previous postsecondary education","Percent","239","units","0","v88836393","3.1.14","38","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Number of graduates","Number","223","units","0","v88836394","3.2.1","200","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Average debt owed at graduation","Dollars","81","units","0","v88836395","3.2.2","27000","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836396","3.2.3","52","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Average debt owed at time of interview","Dollars","81","units","0","v88836397","3.2.4","16600","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836398","3.2.5","33","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836399","3.2.6","40","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Employed at time of interview","Percent","239","units","0","v88836400","3.2.7","96","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Without personal income in the year prior to interview","Percent","239","units","0","v88836401","3.2.8","","..","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Average personal income in the year prior to interview","Dollars","81","units","0","v88836402","3.2.9","47800","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Average age at graduation","Years","308","units","0","v88836403","3.2.10","26","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Median age at graduation","Years","308","units","0","v88836404","3.2.11","25","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Married or living common law at time of interview","Percent","239","units","0","v88836405","3.2.12","54","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","With dependent children at time of interview","Percent","239","units","0","v88836406","3.2.13","22","E","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","With previous postsecondary education","Percent","239","units","0","v88836407","3.2.14","53","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Number of graduates","Number","223","units","0","v88836408","3.3.1","","x","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Average debt owed at graduation","Dollars","81","units","0","v88836409","3.3.2","","x","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836410","3.3.3","","x","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Average debt owed at time of interview","Dollars","81","units","0","v88836411","3.3.4","","x","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836412","3.3.5","","..","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836413","3.3.6","72","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Employed at time of interview","Percent","239","units","0","v88836414","3.3.7","","x","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Without personal income in the year prior to interview","Percent","239","units","0","v88836415","3.3.8","","..","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Average personal income in the year prior to interview","Dollars","81","units","0","v88836416","3.3.9","","x","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Average age at graduation","Years","308","units","0","v88836417","3.3.10","","x","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Median age at graduation","Years","308","units","0","v88836418","3.3.11","","x","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Married or living common law at time of interview","Percent","239","units","0","v88836419","3.3.12","","x","","","0"
"2010","Prince Edward Island","2016A000211","Master's","With dependent children at time of interview","Percent","239","units","0","v88836420","3.3.13","","x","","","0"
"2010","Prince Edward Island","2016A000211","Master's","With previous postsecondary education","Percent","239","units","0","v88836421","3.3.14","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Number of graduates","Number","223","units","0","v88836422","3.4.1","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Average debt owed at graduation","Dollars","81","units","0","v88836423","3.4.2","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836424","3.4.3","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Average debt owed at time of interview","Dollars","81","units","0","v88836425","3.4.4","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836426","3.4.5","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836427","3.4.6","22","","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Employed at time of interview","Percent","239","units","0","v88836428","3.4.7","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Without personal income in the year prior to interview","Percent","239","units","0","v88836429","3.4.8","","..","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Average personal income in the year prior to interview","Dollars","81","units","0","v88836430","3.4.9","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Average age at graduation","Years","308","units","0","v88836431","3.4.10","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Median age at graduation","Years","308","units","0","v88836432","3.4.11","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Married or living common law at time of interview","Percent","239","units","0","v88836433","3.4.12","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","With dependent children at time of interview","Percent","239","units","0","v88836434","3.4.13","","..","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","With previous postsecondary education","Percent","239","units","0","v88836435","3.4.14","","x","","","0"
"2010","Nova Scotia","2016A000212","College","Number of graduates","Number","223","units","0","v88836436","4.1.1","1200","","","","0"
"2010","Nova Scotia","2016A000212","College","Average debt owed at graduation","Dollars","81","units","0","v88836437","4.1.2","14400","","","","0"
"2010","Nova Scotia","2016A000212","College","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836438","4.1.3","14","E","","","0"
"2010","Nova Scotia","2016A000212","College","Average debt owed at time of interview","Dollars","81","units","0","v88836439","4.1.4","9300","","","","0"
"2010","Nova Scotia","2016A000212","College","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836440","4.1.5","8","E","","","0"
"2010","Nova Scotia","2016A000212","College","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836441","4.1.6","36","","","","0"
"2010","Nova Scotia","2016A000212","College","Employed at time of interview","Percent","239","units","0","v88836442","4.1.7","87","","","","0"
"2010","Nova Scotia","2016A000212","College","Without personal income in the year prior to interview","Percent","239","units","0","v88836443","4.1.8","","..","","","0"
"2010","Nova Scotia","2016A000212","College","Average personal income in the year prior to interview","Dollars","81","units","0","v88836444","4.1.9","35900","","","","0"
"2010","Nova Scotia","2016A000212","College","Average age at graduation","Years","308","units","0","v88836445","4.1.10","26","","","","0"
"2010","Nova Scotia","2016A000212","College","Median age at graduation","Years","308","units","0","v88836446","4.1.11","24","","","","0"
"2010","Nova Scotia","2016A000212","College","Married or living common law at time of interview","Percent","239","units","0","v88836447","4.1.12","41","","","","0"
"2010","Nova Scotia","2016A000212","College","With dependent children at time of interview","Percent","239","units","0","v88836448","4.1.13","22","","","","0"
"2010","Nova Scotia","2016A000212","College","With previous postsecondary education","Percent","239","units","0","v88836449","4.1.14","51","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Number of graduates","Number","223","units","0","v88836450","4.2.1","1800","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Average debt owed at graduation","Dollars","81","units","0","v88836451","4.2.2","30400","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836452","4.2.3","60","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Average debt owed at time of interview","Dollars","81","units","0","v88836453","4.2.4","18100","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836454","4.2.5","44","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836455","4.2.6","42","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Employed at time of interview","Percent","239","units","0","v88836456","4.2.7","89","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Without personal income in the year prior to interview","Percent","239","units","0","v88836457","4.2.8","","x","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Average personal income in the year prior to interview","Dollars","81","units","0","v88836458","4.2.9","50400","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Average age at graduation","Years","308","units","0","v88836459","4.2.10","25","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Median age at graduation","Years","308","units","0","v88836460","4.2.11","24","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Married or living common law at time of interview","Percent","239","units","0","v88836461","4.2.12","47","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","With dependent children at time of interview","Percent","239","units","0","v88836462","4.2.13","20","E","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","With previous postsecondary education","Percent","239","units","0","v88836463","4.2.14","45","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Number of graduates","Number","223","units","0","v88836464","4.3.1","500","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Average debt owed at graduation","Dollars","81","units","0","v88836465","4.3.2","30000","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836466","4.3.3","53","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Average debt owed at time of interview","Dollars","81","units","0","v88836467","4.3.4","13800","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836468","4.3.5","36","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836469","4.3.6","54","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Employed at time of interview","Percent","239","units","0","v88836470","4.3.7","95","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Without personal income in the year prior to interview","Percent","239","units","0","v88836471","4.3.8","","x","","","0"
"2010","Nova Scotia","2016A000212","Master's","Average personal income in the year prior to interview","Dollars","81","units","0","v88836472","4.3.9","61800","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Average age at graduation","Years","308","units","0","v88836473","4.3.10","30","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Median age at graduation","Years","308","units","0","v88836474","4.3.11","28","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Married or living common law at time of interview","Percent","239","units","0","v88836475","4.3.12","57","","","","0"
"2010","Nova Scotia","2016A000212","Master's","With dependent children at time of interview","Percent","239","units","0","v88836476","4.3.13","38","","","","0"
"2010","Nova Scotia","2016A000212","Master's","With previous postsecondary education","Percent","239","units","0","v88836477","4.3.14","100","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Number of graduates","Number","223","units","0","v88836478","4.4.1","0","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Average debt owed at graduation","Dollars","81","units","0","v88836479","4.4.2","18400","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836480","4.4.3","25","E","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Average debt owed at time of interview","Dollars","81","units","0","v88836481","4.4.4","8100","E","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836482","4.4.5","","x","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836483","4.4.6","53","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Employed at time of interview","Percent","239","units","0","v88836484","4.4.7","100","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Without personal income in the year prior to interview","Percent","239","units","0","v88836485","4.4.8","","..","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Average personal income in the year prior to interview","Dollars","81","units","0","v88836486","4.4.9","44500","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Average age at graduation","Years","308","units","0","v88836487","4.4.10","31","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Median age at graduation","Years","308","units","0","v88836488","4.4.11","32","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Married or living common law at time of interview","Percent","239","units","0","v88836489","4.4.12","84","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","With dependent children at time of interview","Percent","239","units","0","v88836490","4.4.13","67","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","With previous postsecondary education","Percent","239","units","0","v88836491","4.4.14","100","","","","0"
"2010","New Brunswick","2016A000213","College","Number of graduates","Number","223","units","0","v88836492","5.1.1","500","","","","0"
"2010","New Brunswick","2016A000213","College","Average debt owed at graduation","Dollars","81","units","0","v88836493","5.1.2","16000","","","","0"
"2010","New Brunswick","2016A000213","College","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836494","5.1.3","20","","","","0"
"2010","New Brunswick","2016A000213","College","Average debt owed at time of interview","Dollars","81","units","0","v88836495","5.1.4","10900","","","","0"
"2010","New Brunswick","2016A000213","College","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836496","5.1.5","18","E","","","0"
"2010","New Brunswick","2016A000213","College","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836497","5.1.6","32","","","","0"
"2010","New Brunswick","2016A000213","College","Employed at time of interview","Percent","239","units","0","v88836498","5.1.7","86","","","","0"
"2010","New Brunswick","2016A000213","College","Without personal income in the year prior to interview","Percent","239","units","0","v88836499","5.1.8","","..","","","0"
"2010","New Brunswick","2016A000213","College","Average personal income in the year prior to interview","Dollars","81","units","0","v88836500","5.1.9","36400","","","","0"
"2010","New Brunswick","2016A000213","College","Average age at graduation","Years","308","units","0","v88836501","5.1.10","25","","","","0"
"2010","New Brunswick","2016A000213","College","Median age at graduation","Years","308","units","0","v88836502","5.1.11","23","","","","0"
"2010","New Brunswick","2016A000213","College","Married or living common law at time of interview","Percent","239","units","0","v88836503","5.1.12","43","","","","0"
"2010","New Brunswick","2016A000213","College","With dependent children at time of interview","Percent","239","units","0","v88836504","5.1.13","32","","","","0"
"2010","New Brunswick","2016A000213","College","With previous postsecondary education","Percent","239","units","0","v88836505","5.1.14","30","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","Number of graduates","Number","223","units","0","v88836506","5.2.1","1400","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","Average debt owed at graduation","Dollars","81","units","0","v88836507","5.2.2","35200","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836508","5.2.3","68","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","Average debt owed at time of interview","Dollars","81","units","0","v88836509","5.2.4","21200","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836510","5.2.5","49","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836511","5.2.6","40","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","Employed at time of interview","Percent","239","units","0","v88836512","5.2.7","92","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","Without personal income in the year prior to interview","Percent","239","units","0","v88836513","5.2.8","","..","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","Average personal income in the year prior to interview","Dollars","81","units","0","v88836514","5.2.9","48400","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","Average age at graduation","Years","308","units","0","v88836515","5.2.10","25","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","Median age at graduation","Years","308","units","0","v88836516","5.2.11","24","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","Married or living common law at time of interview","Percent","239","units","0","v88836517","5.2.12","61","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","With dependent children at time of interview","Percent","239","units","0","v88836518","5.2.13","32","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","With previous postsecondary education","Percent","239","units","0","v88836519","5.2.14","50","","","","0"
"2010","New Brunswick","2016A000213","Master's","Number of graduates","Number","223","units","0","v88836520","5.3.1","100","","","","0"
"2010","New Brunswick","2016A000213","Master's","Average debt owed at graduation","Dollars","81","units","0","v88836521","5.3.2","27000","","","","0"
"2010","New Brunswick","2016A000213","Master's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836522","5.3.3","43","","","","0"
"2010","New Brunswick","2016A000213","Master's","Average debt owed at time of interview","Dollars","81","units","0","v88836523","5.3.4","13900","","","","0"
"2010","New Brunswick","2016A000213","Master's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836524","5.3.5","37","","","","0"
"2010","New Brunswick","2016A000213","Master's","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836525","5.3.6","48","","","","0"
"2010","New Brunswick","2016A000213","Master's","Employed at time of interview","Percent","239","units","0","v88836526","5.3.7","89","","","","0"
"2010","New Brunswick","2016A000213","Master's","Without personal income in the year prior to interview","Percent","239","units","0","v88836527","5.3.8","","..","","","0"
"2010","New Brunswick","2016A000213","Master's","Average personal income in the year prior to interview","Dollars","81","units","0","v88836528","5.3.9","57200","","","","0"
"2010","New Brunswick","2016A000213","Master's","Average age at graduation","Years","308","units","0","v88836529","5.3.10","29","","","","0"
"2010","New Brunswick","2016A000213","Master's","Median age at graduation","Years","308","units","0","v88836530","5.3.11","28","","","","0"
"2010","New Brunswick","2016A000213","Master's","Married or living common law at time of interview","Percent","239","units","0","v88836531","5.3.12","67","","","","0"
"2010","New Brunswick","2016A000213","Master's","With dependent children at time of interview","Percent","239","units","0","v88836532","5.3.13","38","","","","0"
"2010","New Brunswick","2016A000213","Master's","With previous postsecondary education","Percent","239","units","0","v88836533","5.3.14","100","","","","0"
"2010","New Brunswick","2016A000213","Doctorate","Number of graduates","Number","223","units","0","v88836534","5.4.1","0","E","","","0"
"2010","New Brunswick","2016A000213","Doctorate","Average debt owed at graduation","Dollars","81","units","0","v88836535","5.4.2","48500","E","","","0"
"2010","New Brunswick","2016A000213","Doctorate","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836536","5.4.3","","x","","","0"
"2010","New Brunswick","2016A000213","Doctorate","Average debt owed at time of interview","Dollars","81","units","0","v88836537","5.4.4","","F","","","0"
"2010","New Brunswick","2016A000213","Doctorate","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836538","5.4.5","","x","","","0"
"2010","New Brunswick","2016A000213","Doctorate","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836539","5.4.6","","F","","","0"
"2010","New Brunswick","2016A000213","Doctorate","Employed at time of interview","Percent","239","units","0","v88836540","5.4.7","100","","","","0"
"2010","New Brunswick","2016A000213","Doctorate","Without personal income in the year prior to interview","Percent","239","units","0","v88836541","5.4.8","","..","","","0"
"2010","New Brunswick","2016A000213","Doctorate","Average personal income in the year prior to interview","Dollars","81","units","0","v88836542","5.4.9","79200","","","","0"
"2010","New Brunswick","2016A000213","Doctorate","Average age at graduation","Years","308","units","0","v88836543","5.4.10","40","","","","0"
"2010","New Brunswick","2016A000213","Doctorate","Median age at graduation","Years","308","units","0","v88836544","5.4.11","","x","","","0"
"2010","New Brunswick","2016A000213","Doctorate","Married or living common law at time of interview","Percent","239","units","0","v88836545","5.4.12","","x","","","0"
"2010","New Brunswick","2016A000213","Doctorate","With dependent children at time of interview","Percent","239","units","0","v88836546","5.4.13","","x","","","0"
"2010","New Brunswick","2016A000213","Doctorate","With previous postsecondary education","Percent","239","units","0","v88836547","5.4.14","100","","","","0"
"2010","Quebec","2016A000224","College","Number of graduates","Number","223","units","0","v88836548","6.1.1","5300","","","","0"
"2010","Quebec","2016A000224","College","Average debt owed at graduation","Dollars","81","units","0","v88836549","6.1.2","8800","","","","0"
"2010","Quebec","2016A000224","College","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836550","6.1.3","","F","","","0"
"2010","Quebec","2016A000224","College","Average debt owed at time of interview","Dollars","81","units","0","v88836551","6.1.4","5100","","","","0"
"2010","Quebec","2016A000224","College","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836552","6.1.5","","x","","","0"
"2010","Quebec","2016A000224","College","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836553","6.1.6","43","","","","0"
"2010","Quebec","2016A000224","College","Employed at time of interview","Percent","239","units","0","v88836554","6.1.7","91","","","","0"
"2010","Quebec","2016A000224","College","Without personal income in the year prior to interview","Percent","239","units","0","v88836555","6.1.8","","x","","","0"
"2010","Quebec","2016A000224","College","Average personal income in the year prior to interview","Dollars","81","units","0","v88836556","6.1.9","35500","","","","0"
"2010","Quebec","2016A000224","College","Average age at graduation","Years","308","units","0","v88836557","6.1.10","27","","","","0"
"2010","Quebec","2016A000224","College","Median age at graduation","Years","308","units","0","v88836558","6.1.11","25","","","","0"
"2010","Quebec","2016A000224","College","Married or living common law at time of interview","Percent","239","units","0","v88836559","6.1.12","64","","","","0"
"2010","Quebec","2016A000224","College","With dependent children at time of interview","Percent","239","units","0","v88836560","6.1.13","41","","","","0"
"2010","Quebec","2016A000224","College","With previous postsecondary education","Percent","239","units","0","v88836561","6.1.14","62","","","","0"
"2010","Quebec","2016A000224","Bachelor's","Number of graduates","Number","223","units","0","v88836562","6.2.1","8700","","","","0"
"2010","Quebec","2016A000224","Bachelor's","Average debt owed at graduation","Dollars","81","units","0","v88836563","6.2.2","11900","","","","0"
"2010","Quebec","2016A000224","Bachelor's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836564","6.2.3","7","E","","","0"
"2010","Quebec","2016A000224","Bachelor's","Average debt owed at time of interview","Dollars","81","units","0","v88836565","6.2.4","6300","","","","0"
"2010","Quebec","2016A000224","Bachelor's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836566","6.2.5","","F","","","0"
"2010","Quebec","2016A000224","Bachelor's","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836567","6.2.6","47","","","","0"
"2010","Quebec","2016A000224","Bachelor's","Employed at time of interview","Percent","239","units","0","v88836568","6.2.7","86","","","","0"
"2010","Quebec","2016A000224","Bachelor's","Without personal income in the year prior to interview","Percent","239","units","0","v88836569","6.2.8","","x","","","0"
"2010","Quebec","2016A000224","Bachelor's","Average personal income in the year prior to interview","Dollars","81","units","0","v88836570","6.2.9","48300","","","","0"
"2010","Quebec","2016A000224","Bachelor's","Average age at graduation","Years","308","units","0","v88836571","6.2.10","29","","","","0"
"2010","Quebec","2016A000224","Bachelor's","Median age at graduation","Years","308","units","0","v88836572","6.2.11","26","","","","0"
"2010","Quebec","2016A000224","Bachelor's","Married or living common law at time of interview","Percent","239","units","0","v88836573","6.2.12","65","","","","0"
"2010","Quebec","2016A000224","Bachelor's","With dependent children at time of interview","Percent","239","units","0","v88836574","6.2.13","35","","","","0"
"2010","Quebec","2016A000224","Bachelor's","With previous postsecondary education","Percent","239","units","0","v88836575","6.2.14","96","","","","0"
"2010","Quebec","2016A000224","Master's","Number of graduates","Number","223","units","0","v88836576","6.3.1","4000","","","","0"
"2010","Quebec","2016A000224","Master's","Average debt owed at graduation","Dollars","81","units","0","v88836577","6.3.2","13800","","","","0"
"2010","Quebec","2016A000224","Master's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836578","6.3.3","15","","","","0"
"2010","Quebec","2016A000224","Master's","Average debt owed at time of interview","Dollars","81","units","0","v88836579","6.3.4","7300","","","","0"
"2010","Quebec","2016A000224","Master's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836580","6.3.5","8","E","","","0"
"2010","Quebec","2016A000224","Master's","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836581","6.3.6","47","","","","0"
"2010","Quebec","2016A000224","Master's","Employed at time of interview","Percent","239","units","0","v88836582","6.3.7","92","","","","0"
"2010","Quebec","2016A000224","Master's","Without personal income in the year prior to interview","Percent","239","units","0","v88836583","6.3.8","","x","","","0"
"2010","Quebec","2016A000224","Master's","Average personal income in the year prior to interview","Dollars","81","units","0","v88836584","6.3.9","58000","","","","0"
"2010","Quebec","2016A000224","Master's","Average age at graduation","Years","308","units","0","v88836585","6.3.10","30","","","","0"
"2010","Quebec","2016A000224","Master's","Median age at graduation","Years","308","units","0","v88836586","6.3.11","28","","","","0"
"2010","Quebec","2016A000224","Master's","Married or living common law at time of interview","Percent","239","units","0","v88836587","6.3.12","73","","","","0"
"2010","Quebec","2016A000224","Master's","With dependent children at time of interview","Percent","239","units","0","v88836588","6.3.13","45","","","","0"
"2010","Quebec","2016A000224","Master's","With previous postsecondary education","Percent","239","units","0","v88836589","6.3.14","100","","","","0"
"2010","Quebec","2016A000224","Doctorate","Number of graduates","Number","223","units","0","v88836590","6.4.1","1000","","","","0"
"2010","Quebec","2016A000224","Doctorate","Average debt owed at graduation","Dollars","81","units","0","v88836591","6.4.2","17900","","","","0"
"2010","Quebec","2016A000224","Doctorate","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88836592","6.4.3","25","E","","","0"
"2010","Quebec","2016A000224","Doctorate","Average debt owed at time of interview","Dollars","81","units","0","v88836593","6.4.4","10900","","","","0"
"2010","Quebec","2016A000224","Doctorate","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units","0","v88836594","6.4.5","","F","","","0"
"2010","Quebec","2016A000224","Doctorate","Percentage of debt paid off at time of interview","Percent","239","units","0","v88836595","6.4.6","39","","","","0"
"2010","Quebec","2016A000224","Doctorate","Employed at time of interview","Percent","239","units","0","v88836596","6.4.7","95","","","","0"
"2010","Quebec","2016A000224","Doctorate","Without personal income in the year prior to interview","Percent","239","units","0","v88836597","6.4.8","","..","","","0"
"2010","Quebec","2016A000224","Doctorate","Average personal income in the year prior to interview","Dollars","81","units","0","v88836598","6.4.9","94400","","","","0"
"2010","Quebec","2016A000224","Doctorate","Average age at graduation","Years","308","units","0","v88836599","6.4.10","31","","","","0"
"2010","Quebec","2016A000224","Doctorate","Median age at graduation","Years","308","units","0","v88836600","6.4.11","30","","","","0"
